5	abc007	2023-03-30 17:21:15
3	abc007	2022-01-03 09:52:05
3	abc007	2022-09-28 13:19:02
4	abc007	2022-03-01 16:30:58
9	abc007	2022-03-26 23:57:38
10	abc007	2023-07-30 14:33:56
11	abc007	2022-11-10 11:32:20
9	abc007	2023-08-19 09:44:38
8	abc007	2022-12-06 12:24:01
6	abc007	2022-07-14 22:00:25
6	abc007	2022-02-27 23:18:24
8	abc008	2022-02-09 19:10:19
10	abc008	2022-04-19 12:59:12
8	abc008	2023-03-10 03:44:29
8	abc008	2023-07-01 17:53:02
10	abc008	2022-07-10 01:43:25
8	abc008	2022-10-13 02:30:24
9	abc008	2022-09-05 08:28:00
9	abc008	2022-01-11 20:05:13
11	abc008	2023-02-12 09:13:14
11	abc008	2023-02-02 14:58:37
8	abc008	2022-04-30 04:49:31
9	abc008	2022-08-23 14:44:28
6	abc008	2023-06-10 00:37:33
14	abc008	2022-04-21 03:42:07
11	abc008	2022-08-28 15:43:40
7	abc008	2023-01-21 20:33:01
12	abc008	2023-04-25 18:42:20
7	abc008	2023-06-17 17:01:24
9	abc008	2022-09-07 12:06:35
11	abc008	2022-01-28 09:36:33
9	abc008	2023-01-04 05:43:57
14	abc008	2023-03-22 19:50:03
8	abc008	2022-07-20 17:42:28
6	abc008	2022-04-20 06:52:40
7	abc008	2023-03-11 14:39:05
13	abc008	2022-05-27 14:28:52
9	abc008	2022-06-25 15:44:53
12	abc008	2022-06-08 00:53:24
13	abc008	2022-02-17 18:03:42
14	abc008	2022-09-25 21:01:09
9	abc008	2022-04-06 01:04:44
7	abc008	2022-04-13 15:53:44
14	abc008	2022-07-03 02:04:44
8	abc008	2022-10-03 12:29:33
12	abc008	2022-04-05 22:33:54
12	abc008	2023-04-16 17:53:18
12	abc008	2022-03-20 01:28:54
7	abc008	2022-06-14 00:27:54
14	abc008	2022-05-11 21:38:46
10	abc008	2023-07-10 06:41:55
13	abc009	2022-02-19 23:51:02
7	abc009	2022-12-27 02:03:26
7	abc009	2022-02-01 21:17:31
8	abc009	2023-01-13 13:59:46
6	abc009	2022-04-21 03:11:46
8	abc009	2022-01-24 04:28:51
10	abc009	2022-01-28 00:28:56
10	abc009	2022-07-16 02:41:17
6	abc009	2023-05-30 14:43:02
11	abc009	2022-07-28 03:14:16
12	abc009	2022-07-15 00:28:30
12	abc009	2022-01-27 10:54:02
12	abc009	2023-01-28 16:04:09
9	abc009	2022-08-23 09:20:37
13	abc009	2023-04-21 11:40:27
12	abc009	2022-07-03 08:36:42
10	abc009	2022-03-07 01:34:25
8	abc009	2022-10-19 18:03:04
13	abc009	2023-07-16 05:26:53
7	abc009	2023-08-14 14:02:42
8	abc009	2023-08-10 18:41:17
8	abc009	2022-07-20 13:51:12
11	abc009	2022-06-25 16:16:51
14	abc009	2023-03-21 09:05:09
6	abc009	2023-07-03 11:09:17
6	abc009	2023-04-15 03:36:02
8	abc009	2022-09-29 03:11:06
13	abc009	2023-06-02 03:09:39
8	abc009	2023-05-14 09:39:57
14	abc009	2022-04-08 08:56:57
12	abc009	2022-04-19 03:42:14
10	abc009	2022-11-01 21:01:53
11	abc009	2022-10-19 23:43:17
14	abc009	2022-11-03 08:20:00
13	abc009	2023-07-26 22:03:46
7	abc009	2022-01-07 06:04:47
9	abc009	2023-07-30 03:54:05
8	abc009	2023-04-16 07:16:01
6	abc009	2022-06-24 05:23:00
13	abc009	2023-01-13 02:34:58
11	abc010	2022-04-22 20:06:48
11	abc010	2022-04-10 12:20:59
12	abc010	2023-03-27 03:09:27
7	abc010	2022-10-05 15:50:33
14	abc010	2022-08-22 00:00:39
12	abc010	2023-05-12 19:20:37
14	abc010	2023-01-04 01:41:32
12	abc010	2023-07-18 08:53:05
9	abc010	2023-03-15 23:58:21
7	abc010	2022-03-15 14:14:58
8	abc010	2023-08-16 01:10:42
13	abc010	2022-05-02 13:35:05
11	abc010	2023-07-14 07:40:33
7	abc010	2022-02-24 05:32:02
13	abc010	2022-06-10 04:21:49
6	abc010	2023-01-23 12:53:08
8	abc010	2022-10-22 20:21:39
8	abc010	2022-03-27 05:31:24
14	abc010	2023-05-14 20:35:45
7	abc010	2023-05-04 16:59:08
9	abc010	2022-12-02 04:16:54
13	abc010	2023-04-02 04:15:20
13	abc010	2022-05-18 02:26:33
10	abc010	2022-08-03 17:33:11
13	abc010	2022-10-05 23:35:12
13	abc010	2023-06-28 06:08:39
10	abc010	2023-05-03 14:32:38
9	abc010	2023-07-03 17:55:57
11	abc010	2022-10-14 14:48:26
13	abc010	2022-10-31 00:30:34
13	abc010	2022-07-30 10:29:02
7	abc010	2022-10-16 03:32:50
10	abc010	2023-04-18 22:38:10
13	abc010	2023-06-03 19:04:32
13	abc010	2023-01-28 12:25:58
13	abc010	2022-05-10 20:33:31
8	abc010	2022-10-17 11:28:26
6	abc010	2023-06-14 16:01:04
11	abc010	2022-07-19 23:26:13
6	abc010	2022-08-12 06:05:43
9	abc011	2022-11-01 13:25:27
12	abc011	2023-04-12 11:20:26
7	abc011	2023-02-02 22:38:05
7	abc011	2022-02-14 00:36:29
10	abc011	2023-02-06 08:33:39
10	abc011	2023-07-07 03:07:21
14	abc011	2022-02-10 02:49:40
13	abc011	2022-04-08 14:13:27
13	abc011	2022-11-29 07:31:47
14	abc011	2022-04-21 17:41:28
8	abc011	2023-03-17 15:13:50
12	abc011	2022-11-27 21:20:45
12	abc011	2022-09-18 22:27:12
8	abc011	2022-05-19 10:40:10
8	abc011	2022-12-23 12:57:08
13	abc011	2022-10-30 20:25:41
10	abc011	2022-04-23 15:36:11
10	abc011	2023-01-16 18:44:35
14	abc011	2023-02-13 10:52:12
8	abc011	2023-04-25 06:45:29
10	abc011	2023-05-23 16:20:27
8	abc011	2022-10-02 09:44:22
14	abc011	2022-10-07 15:35:12
11	abc011	2022-03-23 19:42:52
14	abc011	2023-03-29 01:06:58
7	abc011	2023-02-05 23:54:36
10	abc011	2022-08-19 16:30:19
14	abc011	2022-11-06 18:47:02
10	abc011	2022-07-12 23:04:50
14	abc011	2023-08-06 17:53:49
7	abc011	2022-06-05 10:51:23
9	abc011	2023-01-05 22:54:49
7	abc011	2022-09-08 11:07:39
13	abc011	2022-10-07 02:54:02
12	abc011	2022-02-05 06:51:36
7	abc011	2022-12-06 09:56:48
7	abc011	2022-12-13 10:26:19
9	abc011	2023-04-03 07:22:01
9	abc011	2022-01-04 10:40:34
9	abc011	2022-07-06 00:48:45
11	abc012	2023-06-26 17:59:45
14	abc012	2022-09-18 12:06:38
12	abc012	2022-05-19 19:23:24
13	abc012	2022-05-02 23:29:13
15	abc012	2023-06-18 06:42:23
14	abc012	2023-04-09 13:16:52
13	abc012	2022-10-30 16:24:52
9	abc012	2022-12-19 02:51:29
16	abc012	2023-07-29 00:59:24
10	abc012	2023-02-19 19:02:31
11	abc012	2022-10-21 00:24:32
12	abc012	2022-10-29 05:26:28
10	abc012	2022-10-04 04:45:49
16	abc012	2022-10-29 20:48:54
16	abc012	2022-03-05 09:38:55
15	abc012	2023-01-23 23:10:12
12	abc012	2023-04-18 07:04:33
9	abc012	2022-04-04 06:10:53
13	abc012	2023-07-21 20:19:43
9	abc012	2023-02-22 21:06:11
12	abc012	2022-06-02 10:34:09
11	abc012	2023-03-23 16:40:52
16	abc012	2022-05-05 05:29:28
13	abc012	2022-01-22 16:59:34
13	abc012	2023-06-09 17:46:22
12	abc012	2022-11-27 15:06:07
16	abc012	2023-01-07 23:12:41
12	abc012	2023-04-09 03:28:24
14	abc012	2023-02-21 09:09:21
16	abc012	2022-12-08 06:41:49
16	abc012	2023-07-16 05:14:55
14	abc012	2022-07-25 15:06:20
14	abc012	2022-11-27 01:06:16
16	abc012	2022-02-11 17:36:57
11	abc012	2022-10-16 00:35:25
14	abc012	2023-05-21 09:35:22
15	abc012	2023-01-29 12:54:16
15	abc012	2022-04-24 23:57:02
9	abc012	2023-07-14 17:07:09
9	abc012	2022-07-19 20:38:49
15	abc013	2022-08-28 12:37:39
10	abc013	2022-01-07 14:52:30
15	abc013	2023-02-23 08:51:34
10	abc013	2023-04-16 19:45:54
10	abc013	2023-05-31 02:06:22
16	abc013	2022-02-06 13:14:34
12	abc013	2023-05-27 18:39:19
17	abc013	2022-04-06 11:59:40
13	abc013	2022-04-20 04:16:52
15	abc013	2022-08-22 06:40:45
14	abc013	2023-03-13 13:44:52
15	abc013	2022-04-20 07:25:07
17	abc013	2023-03-31 01:33:21
17	abc013	2022-08-05 13:35:00
9	abc013	2022-03-21 07:57:30
14	abc013	2022-10-06 16:26:58
13	abc013	2023-04-24 19:06:11
15	abc013	2023-05-05 01:19:45
13	abc013	2022-08-23 11:13:12
9	abc013	2023-06-28 19:37:59
17	abc013	2023-03-24 02:46:59
9	abc013	2022-03-06 04:37:20
9	abc013	2022-11-01 09:02:59
9	abc013	2023-01-09 19:33:36
13	abc013	2022-09-20 09:51:13
17	abc013	2023-04-03 07:45:18
15	abc013	2022-08-11 10:19:24
13	abc013	2022-09-12 20:12:46
13	abc013	2023-05-14 16:08:45
9	abc013	2022-03-08 12:15:29
13	abc013	2022-04-02 20:00:30
16	abc013	2023-08-14 01:13:10
11	abc013	2022-10-30 13:44:11
16	abc013	2022-01-26 12:09:50
16	abc013	2023-05-25 18:05:05
11	abc013	2023-02-12 13:42:03
11	abc013	2022-04-15 01:58:07
15	abc013	2022-09-06 00:57:19
11	abc013	2023-07-22 11:02:25
16	abc013	2022-06-12 17:42:04
13	abc014	2022-01-15 18:09:11
14	abc014	2022-06-13 01:04:38
10	abc014	2023-03-13 22:24:16
9	abc014	2023-07-17 01:09:44
17	abc014	2023-03-18 17:50:01
14	abc014	2022-08-29 21:48:16
15	abc014	2022-03-09 19:32:43
13	abc014	2022-06-18 06:54:44
14	abc014	2022-02-27 10:15:42
11	abc014	2022-02-21 11:30:22
14	abc014	2023-04-04 03:32:34
9	abc014	2023-04-12 08:47:15
13	abc014	2023-07-10 15:19:02
11	abc014	2023-04-29 09:23:58
10	abc014	2023-03-17 18:29:26
12	abc014	2022-01-31 21:50:02
9	abc014	2023-01-07 17:05:57
16	abc014	2023-05-19 07:01:34
11	abc014	2022-09-19 08:06:47
13	abc014	2022-03-14 19:19:03
16	abc014	2022-05-19 18:42:06
9	abc014	2022-05-09 05:38:20
10	abc014	2023-04-11 02:12:50
10	abc014	2022-07-23 05:06:18
15	abc014	2023-06-15 21:08:12
13	abc014	2022-03-30 06:28:40
9	abc014	2023-01-05 16:47:21
12	abc014	2022-06-20 15:31:48
10	abc014	2022-05-20 00:58:09
10	abc014	2023-07-03 00:21:11
15	abc014	2022-08-02 17:01:38
11	abc014	2022-08-01 23:14:08
14	abc014	2022-03-06 04:49:19
11	abc014	2023-03-13 01:12:28
15	abc014	2023-06-30 12:00:54
16	abc014	2023-03-22 06:32:07
15	abc014	2022-12-12 11:24:37
15	abc014	2022-11-24 23:47:19
13	abc014	2022-04-04 21:23:37
17	abc014	2022-10-20 04:50:28
20	abc015	2022-05-01 17:08:34
12	abc015	2022-01-25 09:37:53
19	abc015	2022-12-03 13:30:40
19	abc015	2023-03-16 09:02:04
14	abc015	2023-02-07 10:05:23
14	abc015	2023-06-28 03:17:32
19	abc015	2022-04-13 19:41:52
14	abc015	2022-04-24 16:52:49
13	abc015	2022-11-09 09:25:23
20	abc015	2023-06-25 00:30:26
19	abc015	2023-02-27 19:33:38
20	abc015	2023-07-23 22:06:21
20	abc015	2022-06-07 22:53:27
12	abc015	2022-02-08 18:39:53
20	abc015	2022-01-04 05:08:24
15	abc015	2022-07-05 11:03:59
16	abc015	2022-11-02 09:48:16
16	abc015	2022-08-12 05:44:56
16	abc015	2023-01-27 09:00:09
17	abc015	2023-01-26 18:53:27
14	abc015	2022-02-04 00:32:19
20	abc015	2022-01-27 18:19:24
16	abc015	2022-04-18 06:48:02
20	abc015	2023-04-18 13:17:46
15	abc015	2023-03-04 02:04:48
13	abc015	2022-11-14 10:10:09
12	abc015	2022-04-15 10:11:38
13	abc015	2022-05-17 08:50:16
18	abc015	2023-03-10 13:01:25
15	abc015	2023-04-16 19:54:38
15	abc015	2022-09-24 19:26:05
13	abc015	2023-02-22 02:48:41
17	abc015	2022-09-04 22:34:08
17	abc015	2022-04-20 10:53:13
14	abc015	2023-07-01 02:43:31
19	abc015	2022-06-11 18:26:42
19	abc015	2023-07-12 06:27:11
20	abc015	2022-12-26 21:12:07
17	abc015	2023-03-17 18:06:20
17	abc015	2023-02-20 22:26:04
17	abc016	2023-02-13 04:40:24
18	abc016	2023-06-14 00:25:45
14	abc016	2022-07-26 14:56:17
18	abc016	2022-01-14 08:29:28
20	abc016	2022-03-05 15:38:06
15	abc016	2022-02-15 08:00:19
19	abc016	2022-01-24 00:34:12
13	abc016	2023-08-17 15:07:49
12	abc016	2022-12-30 16:09:43
15	abc016	2022-06-07 11:58:18
19	abc016	2022-07-18 16:08:10
15	abc016	2022-05-03 01:59:44
16	abc016	2022-04-10 22:42:02
12	abc016	2023-07-21 01:37:47
18	abc016	2023-04-12 05:47:31
13	abc016	2022-05-14 16:00:14
13	abc016	2023-05-25 12:21:41
15	abc016	2023-06-26 11:42:44
12	abc016	2022-05-30 12:22:57
19	abc016	2022-11-07 00:12:28
13	abc016	2022-06-08 07:36:10
17	abc016	2023-03-18 21:52:38
19	abc016	2022-09-12 15:16:10
19	abc016	2022-11-10 06:30:49
12	abc016	2022-08-05 17:43:23
16	abc016	2022-01-03 17:00:34
18	abc016	2023-04-15 00:01:13
17	abc016	2023-02-07 20:34:53
17	abc016	2022-06-24 17:27:12
19	abc016	2022-02-23 06:19:16
20	abc016	2022-07-24 15:00:21
15	abc016	2022-12-23 22:44:03
18	abc016	2023-05-25 05:24:53
19	abc016	2022-12-08 04:13:39
13	abc016	2023-04-07 01:15:15
12	abc016	2022-11-24 04:19:37
18	abc016	2022-06-26 19:04:29
12	abc016	2022-12-16 10:34:59
13	abc016	2023-03-06 06:20:45
18	abc016	2022-10-10 15:18:20
13	abc017	2022-03-09 21:49:04
15	abc017	2023-04-04 18:45:57
18	abc017	2023-07-18 07:38:02
14	abc017	2022-02-28 11:26:05
18	abc017	2022-01-27 03:13:49
12	abc017	2022-06-20 04:38:02
15	abc017	2023-03-26 17:14:36
14	abc017	2022-12-20 07:48:23
18	abc017	2023-04-16 13:24:54
17	abc017	2022-04-17 01:21:47
13	abc017	2023-02-06 10:10:13
15	abc017	2023-05-03 14:28:09
18	abc017	2023-03-18 17:51:44
12	abc017	2022-05-16 19:45:55
14	abc017	2023-01-21 21:31:41
14	abc017	2022-02-25 11:30:04
17	abc017	2023-03-11 21:51:35
16	abc017	2022-04-08 07:37:21
14	abc017	2023-05-06 07:33:15
16	abc017	2022-07-29 20:21:58
18	abc017	2022-05-29 10:46:24
18	abc017	2022-03-07 15:55:54
17	abc017	2022-10-04 09:31:16
12	abc017	2023-06-13 23:41:16
13	abc017	2023-04-23 05:04:51
17	abc017	2022-03-07 01:58:08
17	abc017	2022-02-06 17:54:17
14	abc017	2022-07-01 20:12:17
14	abc017	2023-04-15 09:07:29
14	abc017	2022-05-19 02:21:17
18	abc017	2023-01-12 08:43:19
20	abc017	2022-09-26 11:57:02
17	abc017	2022-11-25 17:05:44
15	abc017	2023-02-23 21:29:48
14	abc017	2022-08-08 16:29:32
16	abc017	2022-12-07 20:45:05
14	abc017	2022-01-24 02:28:58
20	abc017	2022-11-17 14:26:50
19	abc017	2022-12-25 04:29:57
13	abc017	2022-11-18 06:46:07
20	abc018	2022-11-01 09:17:06
16	abc018	2023-06-30 21:44:29
13	abc018	2022-10-08 09:03:32
15	abc018	2023-07-17 11:34:17
13	abc018	2023-07-02 09:18:29
15	abc018	2023-06-12 09:10:22
17	abc018	2023-01-13 02:46:11
18	abc018	2023-01-22 03:32:32
15	abc018	2023-07-15 03:26:07
20	abc018	2022-10-18 02:55:21
16	abc018	2022-11-15 12:58:10
19	abc018	2023-01-02 03:11:34
15	abc018	2023-02-27 09:19:26
14	abc018	2023-04-19 15:42:41
14	abc018	2022-04-19 00:07:50
16	abc018	2022-09-09 16:01:24
17	abc018	2022-09-01 11:23:00
19	abc018	2023-01-07 14:21:30
13	abc018	2023-05-31 00:53:02
15	abc018	2022-01-06 03:19:31
20	abc018	2023-06-22 13:18:34
15	abc018	2023-01-16 17:51:18
19	abc018	2022-07-09 19:25:50
14	abc018	2022-11-07 19:29:03
12	abc018	2022-12-28 18:30:07
18	abc018	2022-05-14 13:35:38
14	abc018	2022-04-14 05:39:02
13	abc018	2022-09-10 15:41:56
17	abc018	2022-05-09 16:23:40
14	abc018	2022-10-30 12:34:23
12	abc018	2022-08-17 10:21:03
13	abc018	2022-12-15 19:57:38
16	abc018	2022-06-22 05:10:56
17	abc018	2022-08-22 15:05:56
20	abc018	2023-07-09 15:56:55
18	abc018	2022-04-04 05:45:39
12	abc018	2023-02-11 19:12:24
19	abc018	2023-08-05 18:19:37
16	abc018	2023-07-14 10:23:38
19	abc018	2022-12-29 18:11:08
18	abc019	2023-02-02 15:54:47
17	abc019	2022-08-26 16:06:31
19	abc019	2022-04-25 09:42:59
17	abc019	2022-02-22 19:35:30
16	abc019	2023-01-20 21:58:07
19	abc019	2022-07-07 06:32:21
15	abc019	2022-09-02 23:17:32
23	abc019	2023-02-05 19:37:24
17	abc019	2022-08-20 00:58:45
22	abc019	2023-06-26 04:22:13
21	abc019	2023-01-21 06:28:08
22	abc019	2022-03-02 11:21:08
16	abc019	2022-08-05 06:14:27
22	abc019	2023-07-20 10:57:54
23	abc019	2022-02-22 16:41:26
17	abc019	2023-01-05 10:40:03
