abc006	225	1	2023-02-14 16:11:04		2023-02-14 17:11:04
abc006	224	1	2022-10-06 10:38:24		2022-10-06 11:38:24
abc006	224	2	2022-03-12 15:53:20		2022-03-12 16:53:20
abc006	14508	2	2023-06-04 19:49:48		2023-06-04 20:49:48
abc006	225	3	2023-08-13 17:54:51		2023-08-13 18:54:51
abc006	14698	3	2023-07-23 11:18:32		2023-07-23 12:18:32
abc006	14509	1	2022-11-12 02:23:03		2022-11-12 03:23:03
abc006	2	2	2022-09-26 20:52:08		2022-09-26 21:52:08
abc006	14509	1	2023-02-01 08:02:27		2023-02-01 09:02:27
abc006	225	3	2023-07-06 10:54:48		2023-07-06 11:54:48
abc006	14508	1	2022-09-18 02:24:55		2022-09-18 03:24:55
abc006	226	2	2022-02-07 22:54:33		
abc006	224	1	2022-01-27 18:11:26		2022-01-27 19:11:26
abc006	14509	1	2022-02-12 04:59:35		2022-02-12 05:59:35
abc006	14508	1	2022-04-21 00:02:39		2022-04-21 01:02:39
abc006	224	2	2022-02-25 14:40:59		2022-02-25 15:40:59
abc006	225	1	2022-09-26 01:51:04		2022-09-26 02:51:04
abc006	2	3	2023-07-15 11:27:07		2023-07-15 12:27:07
abc006	226	2	2022-11-23 00:17:21		
abc006	224	1	2022-09-15 07:28:00		2022-09-15 08:28:00
abc006	0	3	2023-03-20 01:41:01		2023-03-20 02:41:01
abc006	224	2	2022-09-30 07:23:04		2022-09-30 08:23:04
abc006	224	2	2022-07-18 22:31:49		2022-07-18 23:31:49
abc006	14698	2	2023-05-23 05:33:27		2023-05-23 06:33:27
abc006	14698	2	2022-03-18 02:22:54		2022-03-18 03:22:54
abc006	14509	3	2023-08-10 02:32:13		2023-08-10 03:32:13
abc006	14509	1	2023-08-08 01:36:32		2023-08-08 02:36:32
abc006	226	3	2022-08-14 08:01:09		
abc006	14508	2	2022-08-06 22:51:23		2022-08-06 23:51:23
abc007	0	1	2022-09-12 02:26:42		2022-09-12 03:26:42
abc007	14509	1	2022-09-12 18:35:47		2022-09-12 19:35:47
abc007	0	2	2022-07-22 11:14:11		2022-07-22 12:14:11
abc007	224	2	2023-01-22 21:48:56		2023-01-22 22:48:56
abc007	226	2	2022-07-25 06:05:41		
abc007	225	2	2022-11-21 22:22:46		2022-11-21 23:22:46
abc007	14509	2	2022-04-02 09:23:38		2022-04-02 10:23:38
abc007	0	3	2022-03-19 07:52:39		2022-03-19 08:52:39
abc007	226	1	2023-02-18 18:51:56		
abc007	14509	3	2022-11-18 04:03:08		2022-11-18 05:03:08
abc007	226	1	2022-10-20 16:11:46		
abc007	14698	2	2023-01-10 02:35:16		2023-01-10 03:35:16
abc007	226	3	2022-06-09 11:11:52		
abc007	14508	2	2022-07-03 19:42:46		2022-07-03 20:42:46
abc007	2	2	2022-07-28 16:07:29		2022-07-28 17:07:29
abc007	14508	3	2022-08-04 17:46:34		2022-08-04 18:46:34
abc007	0	3	2022-07-31 19:53:40		2022-07-31 20:53:40
abc007	225	3	2023-07-13 16:50:55		2023-07-13 17:50:55
abc007	14509	1	2022-08-19 18:23:24		2022-08-19 19:23:24
abc007	224	2	2022-06-26 11:31:28		2022-06-26 12:31:28
abc007	14508	1	2023-05-13 22:47:26		2023-05-13 23:47:26
abc007	0	1	2022-03-09 10:28:27		2022-03-09 11:28:27
abc007	14698	3	2022-07-18 07:25:39		2022-07-18 08:25:39
abc007	226	1	2023-06-18 14:06:10		
abc007	0	3	2022-03-08 11:27:14		2022-03-08 12:27:14
abc007	224	2	2022-08-22 17:16:13		2022-08-22 18:16:13
abc007	14509	3	2023-04-13 07:16:14		2023-04-13 08:16:14
abc007	0	3	2022-06-19 04:13:36		2022-06-19 05:13:36
abc007	224	2	2023-07-16 16:00:41		2023-07-16 17:00:41
abc007	226	1	2022-06-10 23:01:15		
abc008	3032	2	2022-05-18 15:09:01		
abc008	3032	1	2022-08-14 03:38:20		
abc008	0	1	2022-01-04 08:45:50		2022-01-04 09:45:50
abc008	14509	2	2023-02-22 08:08:28		2023-02-22 09:08:28
abc008	0	3	2023-04-19 23:02:59		2023-04-20 00:02:59
abc008	226	2	2022-12-07 08:15:00		2022-12-07 09:15:00
abc008	225	3	2022-03-30 08:06:38		2022-03-30 09:06:38
abc008	3032	1	2022-12-20 18:13:24		
abc008	3032	1	2022-06-16 23:55:33		
abc008	15	2	2022-10-18 22:06:46		2022-10-18 23:06:46
abc008	15	2	2022-08-13 14:05:55		2022-08-13 15:05:55
abc008	18	1	2022-09-05 23:55:23		2022-09-06 00:55:23
abc008	15	3	2022-06-17 03:52:09		2022-06-17 04:52:09
abc008	18	2	2022-11-01 19:36:09		2022-11-01 20:36:09
abc008	3032	3	2023-04-14 03:22:22		
abc008	225	1	2022-07-26 12:29:57		2022-07-26 13:29:57
abc008	14509	1	2022-10-09 00:03:46		2022-10-09 01:03:46
abc008	3032	2	2023-07-06 03:46:58		
abc008	14508	3	2022-09-19 09:21:49		2022-09-19 10:21:49
abc008	226	2	2022-01-12 05:10:43		2022-01-12 06:10:43
abc008	14509	2	2023-04-21 05:33:15		2023-04-21 06:33:15
abc008	15	3	2023-07-22 05:22:23		2023-07-22 06:22:23
abc008	18	1	2022-06-11 20:58:59		2022-06-11 21:58:59
abc008	14508	2	2022-03-25 12:03:27		2022-03-25 13:03:27
abc008	14509	3	2023-03-20 09:34:35		2023-03-20 10:34:35
abc008	3032	1	2022-07-11 02:21:56		
abc008	225	1	2023-06-16 22:06:37		2023-06-16 23:06:37
abc008	0	2	2022-06-16 19:48:14		2022-06-16 20:48:14
abc008	15	3	2023-08-17 16:12:50		2023-08-17 17:12:50
abc008	18	1	2023-04-09 23:39:47		2023-04-10 00:39:47
abc009	14508	1	2023-04-12 03:36:12		2023-04-12 04:36:12
abc009	225	3	2023-07-29 13:42:10		2023-07-29 14:42:10
abc009	3032	2	2022-01-31 14:00:14		
abc009	3032	1	2023-01-17 11:19:03		
abc009	225	2	2022-08-07 01:09:00		2022-08-07 02:09:00
abc009	15	3	2023-07-07 13:27:26		2023-07-07 14:27:26
abc009	14508	1	2022-02-16 22:00:55		2022-02-16 23:00:55
abc009	0	3	2022-09-08 06:50:11		2022-09-08 07:50:11
abc009	14509	2	2022-12-18 15:11:50		2022-12-18 16:11:50
abc009	225	1	2023-03-25 10:43:53		2023-03-25 11:43:53
abc009	225	1	2022-10-17 12:23:26		2022-10-17 13:23:26
abc009	18	2	2022-05-11 16:08:45		2022-05-11 17:08:45
abc009	14509	1	2023-05-02 20:54:29		2023-05-02 21:54:29
abc009	225	1	2022-03-12 03:06:11		2022-03-12 04:06:11
abc009	3032	3	2023-05-28 23:17:53		
abc009	14509	2	2022-07-11 10:53:09		2022-07-11 11:53:09
abc009	226	3	2022-03-22 20:49:23		2022-03-22 21:49:23
abc009	18	1	2022-07-28 06:38:59		2022-07-28 07:38:59
abc009	14509	1	2022-08-10 01:50:09		2022-08-10 02:50:09
abc009	14509	3	2022-06-17 06:36:24		2022-06-17 07:36:24
abc009	15	1	2022-02-27 09:56:22		2022-02-27 10:56:22
abc009	0	3	2022-12-01 12:23:38		2022-12-01 13:23:38
abc009	14509	3	2022-12-26 16:41:35		2022-12-26 17:41:35
abc009	18	1	2022-11-17 22:11:59		2022-11-17 23:11:59
abc009	14508	1	2023-02-01 03:27:41		2023-02-01 04:27:41
abc009	14508	1	2022-09-05 23:18:15		2022-09-06 00:18:15
abc009	14508	1	2022-01-30 09:39:03		2022-01-30 10:39:03
abc009	3032	1	2022-11-11 03:35:21		
abc009	14509	2	2023-06-29 23:07:04		2023-06-30 00:07:04
abc009	3032	2	2023-08-09 13:53:21		
abc010	226	1	2022-03-19 13:30:36		2022-03-19 14:30:36
abc010	225	2	2022-12-17 01:12:43		2022-12-17 02:12:43
abc010	18	2	2022-10-09 16:41:42		2022-10-09 17:41:42
abc010	14509	3	2022-08-25 23:42:04		2022-08-26 00:42:04
abc010	3032	3	2023-04-15 23:06:58		
abc010	0	3	2023-03-04 21:25:21		2023-03-04 22:25:21
abc010	226	3	2022-03-07 17:33:41		2022-03-07 18:33:41
abc010	0	2	2022-01-19 10:10:59		2022-01-19 11:10:59
abc010	0	2	2023-03-23 12:29:15		2023-03-23 13:29:15
abc010	14508	1	2023-04-30 09:55:28		2023-04-30 10:55:28
abc010	0	1	2022-09-30 19:55:12		2022-09-30 20:55:12
abc010	14508	3	2023-04-07 15:17:08		2023-04-07 16:17:08
abc010	18	1	2023-01-23 16:15:40		2023-01-23 17:15:40
abc010	225	1	2022-10-10 08:17:31		2022-10-10 09:17:31
abc010	18	2	2023-06-10 04:52:17		2023-06-10 05:52:17
abc010	15	3	2022-09-30 18:55:45		2022-09-30 19:55:45
abc010	14509	3	2022-04-23 18:07:22		2022-04-23 19:07:22
abc010	226	3	2022-04-24 20:44:01		2022-04-24 21:44:01
abc010	225	3	2022-03-24 04:15:08		2022-03-24 05:15:08
abc010	3032	2	2022-06-07 14:34:25		
abc010	18	3	2022-04-27 05:56:20		2022-04-27 06:56:20
abc010	14509	2	2023-01-24 07:28:07		2023-01-24 08:28:07
abc010	226	3	2023-01-16 07:54:51		2023-01-16 08:54:51
abc010	0	3	2022-08-11 11:01:24		2022-08-11 12:01:24
abc010	18	2	2022-07-27 13:01:28		2022-07-27 14:01:28
abc010	225	1	2022-07-18 21:54:15		2022-07-18 22:54:15
abc010	18	2	2023-02-03 11:43:06		2023-02-03 12:43:06
abc010	225	3	2022-11-22 02:28:02		2022-11-22 03:28:02
abc010	0	2	2023-07-22 03:14:31		2023-07-22 04:14:31
abc010	225	2	2023-07-30 13:06:21		2023-07-30 14:06:21
abc011	225	2	2023-04-30 10:54:44		2023-04-30 11:54:44
abc011	18	3	2023-06-14 01:47:55		2023-06-14 02:47:55
abc011	18	2	2023-03-09 00:08:06		2023-03-09 01:08:06
abc011	15	1	2023-06-17 11:48:51		2023-06-17 12:48:51
abc011	14508	1	2022-04-11 04:07:35		2022-04-11 05:07:35
abc011	3032	3	2023-02-13 01:50:56		
abc011	225	1	2022-01-28 07:51:53		2022-01-28 08:51:53
abc011	226	1	2023-05-03 13:10:54		2023-05-03 14:10:54
abc011	14509	1	2023-04-28 13:10:25		2023-04-28 14:10:25
abc011	3032	3	2022-04-26 15:46:34		
abc011	3032	2	2023-07-09 07:11:25		
abc011	225	1	2023-01-30 09:35:46		2023-01-30 10:35:46
abc011	15	3	2023-06-29 13:01:39		2023-06-29 14:01:39
abc011	14509	1	2022-12-19 22:38:53		2022-12-19 23:38:53
abc011	0	3	2022-04-22 21:22:15		2022-04-22 22:22:15
abc011	0	1	2022-03-19 23:40:34		2022-03-20 00:40:34
abc011	0	1	2023-03-14 18:21:14		2023-03-14 19:21:14
abc011	0	2	2022-02-27 01:13:39		2022-02-27 02:13:39
abc011	3032	3	2023-02-13 06:53:50		
abc011	225	3	2023-08-03 15:37:10		2023-08-03 16:37:10
abc011	226	1	2022-06-23 05:27:27		2022-06-23 06:27:27
abc011	226	2	2023-07-08 08:49:18		2023-07-08 09:49:18
abc011	14508	3	2023-08-04 23:53:29		2023-08-05 00:53:29
abc011	14508	1	2022-12-09 15:38:18		2022-12-09 16:38:18
abc011	14508	3	2022-03-04 07:08:40		2022-03-04 08:08:40
abc011	226	2	2022-02-08 23:43:40		2022-02-09 00:43:40
abc011	14508	3	2022-01-31 13:38:08		2022-01-31 14:38:08
abc011	14508	1	2023-07-06 23:31:37		2023-07-07 00:31:37
abc011	3032	2	2023-03-26 07:05:57		
abc011	14509	2	2022-03-20 17:19:38		2022-03-20 18:19:38
abc012	15	3	2022-03-12 07:06:50		2022-03-12 08:06:50
abc012	226	2	2022-03-31 12:04:06		2022-03-31 13:04:06
abc012	15	3	2022-09-29 00:29:43		2022-09-29 01:29:43
abc012	6	3	2022-08-29 12:52:25		
abc012	6	1	2023-02-17 21:10:26		
abc012	226	3	2023-01-16 21:47:33		2023-01-16 22:47:33
abc012	6	3	2022-05-07 09:12:00		
abc012	62292	3	2023-05-21 19:56:03		2023-05-21 20:56:03
abc012	3032	3	2022-01-03 18:15:43		2022-01-03 19:15:43
abc012	6	1	2023-07-25 08:12:54		
abc012	62292	2	2022-06-29 21:13:28		2022-06-29 22:13:28
abc012	15	1	2022-11-11 15:43:02		2022-11-11 16:43:02
abc012	62292	2	2022-01-14 03:04:14		2022-01-14 04:04:14
abc012	3032	2	2023-05-02 14:57:56		2023-05-02 15:57:56
abc012	15	2	2022-07-26 13:34:05		2022-07-26 14:34:05
abc012	15	2	2023-04-13 18:30:49		2023-04-13 19:30:49
abc012	62292	2	2023-01-10 01:56:54		2023-01-10 02:56:54
abc012	18	3	2022-12-31 13:18:06		2022-12-31 14:18:06
abc012	62292	2	2022-05-14 08:52:21		2022-05-14 09:52:21
abc012	62292	2	2022-08-06 03:19:41		2022-08-06 04:19:41
abc012	18	1	2022-12-14 18:45:47		2022-12-14 19:45:47
abc012	18	1	2022-07-11 12:32:37		2022-07-11 13:32:37
abc012	20	1	2023-02-05 15:47:16		2023-02-05 16:47:16
abc012	62292	2	2022-02-23 01:25:41		2022-02-23 02:25:41
abc012	62292	2	2023-07-25 13:23:17		2023-07-25 14:23:17
abc012	20	3	2023-04-27 16:56:21		2023-04-27 17:56:21
abc012	62292	2	2022-01-23 20:38:38		2022-01-23 21:38:38
abc012	18	2	2023-01-05 21:58:16		2023-01-05 22:58:16
abc012	0	2	2023-03-18 20:54:27		2023-03-18 21:54:27
abc012	15	3	2022-10-07 13:40:52		2022-10-07 14:40:52
abc013	20	3	2022-09-15 19:49:51		2022-09-15 20:49:51
abc013	226	2	2022-08-13 10:25:00		2022-08-13 11:25:00
abc013	18	1	2023-07-14 15:51:49		2023-07-14 16:51:49
abc013	226	2	2023-07-06 23:02:07		2023-07-07 00:02:07
abc013	0	2	2022-10-30 05:51:03		2022-10-30 06:51:03
abc013	62292	1	2022-11-16 09:02:47		2022-11-16 10:02:47
abc013	0	2	2022-12-12 23:41:04		2022-12-13 00:41:04
abc013	0	2	2022-10-11 00:27:19		2022-10-11 01:27:19
abc013	15	2	2023-05-17 14:36:51		2023-05-17 15:36:51
abc013	18	2	2023-02-01 05:59:38		2023-02-01 06:59:38
abc013	226	1	2023-06-13 01:19:06		2023-06-13 02:19:06
abc013	226	2	2023-06-08 12:50:47		2023-06-08 13:50:47
abc013	3032	2	2022-12-17 22:44:19		2022-12-17 23:44:19
abc013	15	1	2022-07-02 10:43:53		2022-07-02 11:43:53
abc013	15	2	2023-06-19 01:49:54		2023-06-19 02:49:54
abc013	62292	1	2022-08-15 21:47:13		2022-08-15 22:47:13
abc013	62292	3	2023-07-02 11:51:41		2023-07-02 12:51:41
abc013	6	3	2022-02-07 10:25:36		
abc013	0	1	2022-09-29 04:26:53		2022-09-29 05:26:53
abc013	226	2	2022-09-17 20:24:41		2022-09-17 21:24:41
abc013	3032	1	2022-06-27 02:31:01		2022-06-27 03:31:01
abc013	6	3	2022-08-21 14:07:56		
abc013	226	1	2023-03-18 00:57:22		2023-03-18 01:57:22
abc013	6	2	2023-05-21 02:48:27		
abc013	226	1	2022-04-29 13:19:50		2022-04-29 14:19:50
abc013	20	2	2022-12-21 08:46:05		2022-12-21 09:46:05
abc013	3032	2	2023-01-15 00:58:44		2023-01-15 01:58:44
abc013	62292	2	2023-08-02 22:26:37		2023-08-02 23:26:37
abc013	6	2	2023-02-16 04:40:22		
abc013	18	2	2022-01-10 20:06:15		2022-01-10 21:06:15
abc014	6	1	2023-05-09 12:03:48		
abc014	62292	3	2023-02-27 20:55:56		2023-02-27 21:55:56
abc014	62292	2	2022-09-09 16:28:30		2022-09-09 17:28:30
abc014	226	1	2023-04-02 13:41:13		2023-04-02 14:41:13
abc014	20	3	2022-12-10 13:48:49		2022-12-10 14:48:49
abc014	20	3	2022-09-18 12:56:36		2022-09-18 13:56:36
abc014	18	2	2022-11-24 00:01:45		2022-11-24 01:01:45
abc014	15	1	2023-07-16 04:58:34		2023-07-16 05:58:34
abc014	226	3	2023-06-22 14:52:29		2023-06-22 15:52:29
abc014	0	3	2023-03-14 01:07:28		2023-03-14 02:07:28
abc014	0	2	2023-01-04 02:12:58		2023-01-04 03:12:58
abc014	62292	2	2022-08-09 13:40:21		2022-08-09 14:40:21
abc014	62292	1	2022-02-09 02:37:14		2022-02-09 03:37:14
abc014	15	1	2022-03-06 10:31:17		2022-03-06 11:31:17
abc014	15	1	2022-06-05 09:47:25		2022-06-05 10:47:25
abc014	18	1	2022-07-16 12:46:49		2022-07-16 13:46:49
abc014	15	1	2022-12-10 16:06:33		2022-12-10 17:06:33
abc014	6	1	2023-08-12 04:31:03		
abc014	62292	3	2022-11-26 20:00:12		2022-11-26 21:00:12
abc014	18	1	2022-04-20 07:18:44		2022-04-20 08:18:44
abc014	3032	1	2023-02-21 05:30:16		2023-02-21 06:30:16
abc014	226	1	2022-11-26 22:43:39		2022-11-26 23:43:39
abc014	226	1	2022-11-10 06:07:20		2022-11-10 07:07:20
abc014	62292	1	2022-08-20 07:10:35		2022-08-20 08:10:35
abc014	226	2	2022-12-15 20:42:02		2022-12-15 21:42:02
abc014	20	1	2022-04-26 03:36:45		2022-04-26 04:36:45
abc014	62292	2	2022-05-21 13:58:53		2022-05-21 14:58:53
abc014	20	1	2023-08-17 07:09:30		2023-08-17 08:09:30
abc014	0	3	2022-02-24 22:55:38		2022-02-24 23:55:38
abc014	6	1	2022-10-18 20:02:17		
abc015	3032	3	2023-07-06 16:39:16		2023-07-06 17:39:16
abc015	14	1	2023-02-12 14:59:58		2023-02-12 15:59:58
abc015	14	2	2022-11-01 00:24:22		2022-11-01 01:24:22
abc015	161	1	2023-05-22 05:51:01		2023-05-22 06:51:01
abc015	3032	1	2023-06-11 12:41:38		2023-06-11 13:41:38
abc015	3032	1	2022-07-07 04:03:41		2022-07-07 05:03:41
abc015	3032	1	2023-01-24 18:58:46		2023-01-24 19:58:46
abc015	161	1	2022-05-22 12:16:15		2022-05-22 13:16:15
abc015	24990	2	2022-12-24 11:01:03		
