471	24990	1
472	6	1
473	14	1
474	20	1
475	24993	3
476	24990	1
477	161	2
478	17	3
479	6	2
480	6	1
481	14	1
482	6	3
483	161	3
484	24990	2
485	14	3
486	24990	1
487	20	2
488	161	2
489	20	2
490	20	2
491	20	1
492	24993	2
493	161	1
494	17	2
495	6	3
496	20	2
497	161	1
498	24990	3
499	24993	2
500	24993	3
501	161	2
502	161	1
503	6	3
504	17	2
505	14	1
506	14	3
507	20	3
508	24993	1
509	14	2
510	6	1
511	20	3
512	24990	2
513	17	3
514	6	3
515	17	3
516	24990	2
517	20	2
518	14	1
519	14	3
520	17	2
521	14	1
522	6	1
523	14	1
524	6	1
525	161	2
526	24990	3
527	24993	1
528	6	1
529	24993	1
530	161	1
531	14	1
532	161	3
533	17	2
534	17	3
535	24993	1
536	161	2
537	24990	3
538	14	2
539	20	1
540	161	1
541	17	1
542	24993	3
543	24993	1
544	161	1
545	14	1
546	24990	2
547	14	3
548	20	3
549	17	3
550	227	1
551	161	1
552	161	3
553	17	1
554	24993	3
555	24993	3
556	24990	2
557	24990	1
558	228	1
559	17	3
560	161	2
561	24990	3
562	17	2
563	227	1
564	228	2
565	24993	2
566	227	1
567	227	2
568	17	1
569	227	1
570	3033	3
571	17	1
572	3033	2
573	161	1
574	24990	3
575	161	1
576	24993	2
577	228	1
578	3033	3
579	227	2
580	227	2
581	3033	2
582	24990	1
583	227	1
584	228	3
585	24990	3
586	24993	1
587	227	1
588	227	2
589	227	1
590	3033	3
591	161	2
592	17	1
593	161	3
594	227	2
595	24990	3
596	161	3
597	228	2
598	3033	1
599	17	2
600	3033	1
601	228	2
602	24990	3
603	228	3
604	3033	2
605	161	3
606	17	3
607	24990	3
608	161	2
609	17	2
610	24993	2
611	17	2
612	161	2
613	228	1
614	161	3
615	3033	1
616	227	2
617	17	2
618	161	2
619	24993	1
620	3033	2
621	227	1
622	228	1
623	161	3
624	228	1
625	227	1
626	17	2
627	3033	3
628	227	1
629	227	3
630	24993	2
631	3033	3
632	3033	3
633	24990	1
634	3033	3
635	3033	1
636	161	2
637	24990	3
638	24990	1
639	24990	1
640	17	2
641	227	2
642	228	3
643	17	1
644	24990	1
645	161	2
646	24993	3
647	227	2
648	161	2
649	17	1
650	24990	1
651	228	2
652	17	1
653	17	1
654	228	2
655	12	1
656	32	2
657	12	3
658	17	3
659	227	2
660	12	2
661	3033	1
662	3033	1
663	227	1
664	32	2
665	24	2
666	32	3
667	227	3
668	24	1
669	24	1
670	228	2
671	228	1
672	12	2
673	24	1
674	17	3
675	228	3
676	12	3
677	12	2
678	3033	1
679	32	3
680	12	2
681	12	1
682	17	2
683	227	3
684	24	1
685	227	2
686	32	1
687	32	1
688	228	2
689	17	3
690	32	3
691	17	3
692	227	3
693	3033	2
694	17	1
695	3033	3
696	3033	3
697	3033	2
698	228	3
699	228	2
700	32	3
701	227	1
702	227	2
703	24	1
704	17	1
705	24	3
706	17	2
707	24	3
708	3033	3
709	24	1
710	227	3
711	32	3
712	32	3
713	228	1
714	3033	3
715	228	2
716	12	1
717	3033	2
718	227	1
719	12	1
720	227	2
721	227	2
722	17	2
723	32	3
724	12	1
725	3033	2
726	12	1
727	228	2
728	17	1
729	12	2
730	12	2
731	12	3
732	24	2
733	24	3
734	29	2
735	62305	1
736	62305	3
737	29	1
738	29	1
739	30	3
740	62305	2
741	12	3
742	62305	2
743	12	3
744	12	1
745	32	1
746	24	1
747	12	2
748	32	1
749	24	1
750	24	1
751	12	1
752	32	1
753	32	3
754	30	1
755	228	1
756	24	1
757	228	3
758	32	1
759	12	2
760	24	3
761	228	3
762	24	2
763	228	3
764	32	2
765	24	3
766	29	3
767	29	1
768	32	1
769	24	3
770	30	2
771	32	1
772	12	1
773	228	1
774	30	1
775	24	1
776	12	2
777	228	1
778	29	3
779	32	2
780	24	1
781	62305	3
782	29	1
783	62305	1
784	32	2
785	12	2
786	12	2
787	24	1
788	62305	3
789	12	2
790	32	2
791	32	3
792	29	1
793	24	3
794	62305	1
795	12	1
796	30	2
797	30	2
798	24	1
799	32	2
800	228	1
801	30	1
802	29	3
803	228	3
804	228	3
805	24	3
806	24	1
807	24	3
808	29	1
809	29	1
810	30	2
811	32	3
812	30	1
813	62305	3
814	62305	1
815	29	1
816	228	2
817	32	1
818	12	3
819	32	3
820	12	1
821	32	1
822	29	3
823	29	2
824	228	3
825	30	1
826	32	2
827	32	2
828	24	3
829	29	1
830	62305	1
831	12	3
832	32	2
833	24	2
834	228	3
835	33	1
836	29	1
837	32	1
838	30	2
839	32	1
840	29	1
841	14533	3
842	30	2
843	26	2
844	62305	3
845	33	3
846	26	2
847	29	1
848	26	3
849	29	2
850	29	2
851	62305	2
852	32	3
853	29	1
854	33	3
855	33	3
856	62305	1
857	30	1
858	30	1
859	26	3
860	14533	2
861	14533	1
862	14533	1
863	32	3
864	29	2
865	30	2
866	30	2
867	33	2
868	26	2
869	30	1
870	26	1
871	33	1
872	29	1
873	33	2
874	29	3
875	29	1
876	33	2
877	30	3
878	30	3
879	26	3
880	33	3
881	62305	2
882	26	1
883	33	2
884	26	2
885	30	2
886	30	2
887	30	2
888	33	1
889	30	3
890	33	2
891	29	1
892	29	2
893	14533	2
894	62305	2
895	62305	2
896	62305	1
897	14533	1
898	33	3
899	62305	2
900	33	2
901	29	2
902	26	3
903	26	2
904	62305	1
905	26	3
906	30	2
907	30	3
908	62305	1
909	26	3
910	32	2
911	29	3
912	32	3
913	30	3
914	14533	3
915	29	2
916	26	1
917	32	2
918	62305	2
919	14533	1
920	30	2
921	33	2
922	33	3
923	26	1
924	229	2
925	33	3
926	14533	3
927	229	3
928	14533	1
929	34	2
930	14533	2
931	26	1
932	33	1
933	30	1
934	229	2
935	33	2
936	26	3
937	33	2
938	34	3
939	34	2
940	26	2
941	229	1
942	229	2
943	30	3
944	26	1
945	34	2
946	26	3
947	25	1
948	14533	3
949	229	3
950	34	2
951	229	1
952	25	3
953	229	2
954	25	1
955	14533	3
956	229	3
957	30	2
958	229	2
959	34	1
960	30	3
961	26	2
962	30	1
963	26	2
964	229	2
965	14533	2
966	229	3
967	26	1
968	26	1
969	30	1
970	14533	2
971	25	3
972	25	2
973	33	2
974	14533	1
975	25	2
976	30	2
977	26	2
978	33	2
979	30	3
980	30	3
981	34	2
982	34	2
983	14533	3
984	33	2
985	26	2
986	30	2
987	25	1
988	229	3
989	30	1
990	229	2
991	25	1
992	229	1
993	229	2
994	33	3
995	30	2
996	229	2
997	25	1
998	34	1
999	14533	1
1000	30	2
1001	229	2
1002	30	3
1003	30	2
1004	30	2
1005	33	1
1006	14533	3
1007	34	3
1008	34	2
1009	26	2
1010	229	2
1011	14533	1
1012	14533	1
1013	34	2
1014	26	1
1015	30	3
1016	26	1
1017	30	2
1018	26	3
1019	37	3
1020	34	2
1021	26	2
1022	26	3
1023	34	3
1024	37	3
1025	26	1
1026	37	3
1027	35	3
1028	35	2
1029	37	1
1030	14541	3
1031	37	1
1032	25	1
1033	14541	2
1034	37	3
1035	34	3
1036	229	1
1037	14541	2
1038	14541	3
1039	37	1
1040	26	2
1041	25	3
1042	14541	2
1043	26	2
1044	34	3
1045	34	1
1046	14541	2
1047	14541	2
1048	14541	3
1049	229	2
1050	35	3
1051	35	2
1052	35	2
1053	229	2
1054	229	1
1055	37	2
1056	14541	2
1057	34	2
1058	25	2
1059	34	3
1060	229	1
1061	25	2
1062	14541	1
1063	35	3
1064	35	3
1065	25	1
1066	14541	3
1067	35	3
1068	37	3
1069	34	1
1070	37	2
1071	25	1
1072	14541	3
1073	35	3
1074	25	3
1075	26	3
1076	34	1
1077	35	1
1078	26	2
1079	25	3
1080	26	1
1081	37	1
1082	25	1
1083	14541	2
1084	229	1
1085	37	2
1086	26	3
1087	34	3
1088	14541	2
1089	35	3
1090	26	3
1091	26	1
1092	34	3
1093	34	2
1094	26	3
1095	26	2
1096	230	1
1097	14541	3
1098	14541	1
1099	37	2
1100	25	2
1101	37	1
1102	230	1
1103	62367	1
1104	35	3
1105	14541	2
1106	37	2
1107	62367	3
1108	62367	2
1109	37	3
1110	14541	2
1111	62367	3
1112	230	2
1113	62367	2
1114	25	2
1115	37	1
1116	14539	3
1117	14539	3
1118	230	3
1119	25	2
1120	230	2
1121	14541	3
1122	25	2
1123	35	1
1124	14541	3
1125	14539	1
1126	62367	1
1127	230	3
1128	35	1
1129	14541	2
1130	14539	3
1131	25	2
1132	14541	1
1133	14541	3
1134	14541	2
1135	25	2
1136	14539	1
1137	230	2
1138	25	3
1139	62367	3
1140	14539	1
1141	37	2
1142	35	3
1143	25	2
1144	25	1
1145	230	2
1146	14539	3
1147	230	2
1148	14541	2
1149	14541	3
1150	62367	3
1151	62367	3
1152	37	2
1153	62367	2
1154	37	1
1155	62367	2
1156	14539	3
1157	14541	2
1158	37	1
1159	14541	3
1160	37	3
1161	14539	2
1162	62367	1
1163	25	3
1164	62367	2
1165	35	1
1166	25	3
1167	35	2
1168	25	3
1169	35	2
1170	14541	3
1171	14541	1
1172	25	2
1173	14539	2
1174	37	1
1175	25	2
1176	37	1
1177	25	3
1178	35	1
1179	230	2
1180	35	2
1181	14539	2
1182	37	1
1183	35	2
1184	230	3
1185	35	1
1186	35	3
1187	230	3
1188	230	3
1189	37	3
1190	62367	1
1191	230	1
1192	37	1
1193	37	1
1194	14539	1
1195	25	2
1196	14541	1
1197	37	1
1198	14541	3
1199	62367	3
1200	230	3
1201	25	2
1202	230	1
1203	62367	1
1204	231	2
1205	14541	3
1206	230	1
1207	14541	1
1208	230	3
1209	230	1
1210	62367	3
1211	230	2
1212	14541	2
1213	230	2
1214	14539	2
1215	232	2
1216	232	2
1217	14539	1
1218	230	1
1219	62367	2
1220	14539	1
1221	14539	2
1222	14541	1
1223	231	1
1224	14541	2
1225	232	3
1226	62358	1
1227	231	3
1228	14541	3
1229	62358	3
1230	62358	3
1231	232	1
1232	230	2
1233	230	1
1234	14539	3
1235	62367	3
1236	14541	2
1237	230	2
1238	230	2
1239	231	3
1240	62367	1
1241	14539	1
1242	62358	1
1243	231	2
1244	14539	3
1245	14539	3
1246	230	3
1247	230	1
1248	62358	2
1249	14539	2
1250	232	1
1251	14539	1
1252	231	1
1253	14541	3
1254	62358	1
1255	231	1
1256	232	3
1257	62358	3
1258	62358	2
1259	231	2
1260	230	2
1261	62367	3
1262	62367	3
1263	62358	1
1264	14539	2
1265	230	3
1266	231	3
1267	231	3
1268	232	3
1269	230	1
1270	62367	1
1271	230	3
1272	62358	2
1273	62358	3
1274	62367	1
1275	232	1
1276	231	2
1277	14539	3
1278	230	3
1279	231	1
1280	230	1
1281	14541	2
1282	14539	3
1283	38	3
1284	233	1
1285	231	1
1286	62358	1
1287	232	1
1288	232	1
1289	232	3
1290	40	1
1291	38	3
1292	38	2
1293	230	3
1294	231	2
1295	232	1
1296	230	3
1297	232	2
1298	232	3
1299	38	3
1300	230	1
1301	232	2
1302	38	1
1303	38	1
1304	232	1
1305	231	3
1306	40	2
1307	233	2
1308	232	1
1309	233	3
1310	40	3
1311	231	1
1312	40	3
1313	62358	3
1314	62358	3
1315	231	1
1316	230	3
1317	40	1
1318	40	3
1319	62358	3
1320	232	3
1321	233	1
1322	230	1
1323	62358	2
1324	231	1
1325	232	2
1326	231	2
1327	232	3
1328	230	3
1329	231	3
1330	62358	3
1331	231	3
1332	62358	3
1333	40	3
1334	40	1
1335	230	3
1336	38	1
1337	62358	1
1338	40	1
1339	231	2
1340	62358	1
1341	62358	2
1342	232	2
1343	40	1
1344	230	1
1345	233	1
1346	40	1
1347	233	2
1348	230	2
1349	230	1
1350	40	3
1351	233	2
1352	230	3
1353	231	1
1354	232	1
1355	38	3
1356	40	3
1357	232	3
1358	232	2
1359	62358	3
1360	40	2
1361	231	1
1362	40	2
1363	231	3
1364	230	1
1365	231	1
1366	232	2
1367	232	1
1368	230	3
1369	231	2
1370	38	3
1371	233	1
1372	38	3
1373	40	3
1374	230	2
1375	232	3
1376	38	2
1377	233	2
1378	38	2
1379	62358	1
1380	40	2
1381	230	2
1382	232	3
1383	230	1
1384	232	3
1385	232	2
1386	230	3
1387	233	2
1388	233	3
1389	14549	3
1390	14549	1
1391	40	1
1392	233	3
1393	38	3
1394	38	1
1395	38	1
1396	14553	2
1397	38	2
1398	38	1
1399	233	3
1400	38	3
1401	233	2
1402	40	1
1403	232	3
1404	14551	1
1405	14549	1
1406	40	3
1407	233	2
1408	232	2
1409	233	1
1410	38	1
1411	233	2
1412	232	1
1413	14553	1
1414	40	3
1415	38	3
1416	38	2
1417	14551	2
1418	38	1
1419	232	3
1420	233	3
1421	38	3
1422	40	1
1423	232	2
1424	233	3
1425	40	3
1426	232	2
1427	233	1
1428	14549	1
1429	14551	3
1430	38	2
1431	233	3
1432	14549	1
1433	38	3
1434	233	2
1435	14553	3
1436	14551	3
1437	14553	2
1438	40	3
1439	14553	2
1440	38	2
1441	233	2
1442	232	1
1443	40	2
1444	38	3
1445	40	3
1446	233	3
1447	14551	3
1448	40	1
1449	14553	3
1450	14549	1
1451	233	1
1452	40	1
1453	40	3
1454	14553	2
1455	14553	1
1456	14553	3
1457	40	1
1458	14551	1
1459	40	2
1460	3014	2
1461	3014	2
1462	14553	2
1463	14561	2
1464	40	3
1465	14553	3
1466	40	3
1467	14553	2
1468	14553	1
1469	62325	2
1470	14553	1
1471	14549	2
1472	62325	1
1473	40	3
1474	14561	1
1475	14561	3
1476	62325	3
1477	40	2
1478	40	3
1479	14549	3
1480	14549	1
1481	62325	3
1482	14553	2
1483	3014	3
1484	3014	3
1485	40	1
1486	14551	1
1487	14561	1
1488	62325	1
1489	3014	2
1490	40	1
1491	62325	1
1492	3014	1
1493	14561	3
1494	14549	3
1495	3014	1
1496	14551	3
1497	14551	2
1498	3014	2
1499	62325	2
1500	3014	2
1501	14551	3
1502	40	1
1503	14553	2
1504	40	3
1505	14551	3
1506	14561	3
1507	62325	3
1508	40	2
1509	62325	1
1510	3014	3
1511	3014	1
1512	14551	3
1513	14549	2
1514	62325	1
1515	14553	2
1516	40	2
1517	14551	1
1518	14549	3
1519	14551	2
1520	3014	1
1521	14551	3
1522	14553	3
1523	62325	2
1524	3014	2
1525	62325	3
1526	3014	3
1527	14551	2
1528	62325	2
1529	14553	1
1530	14551	2
1531	14561	3
1532	3014	3
1533	14561	3
1534	62325	1
1535	14561	3
1536	40	2
1537	14553	2
1538	14551	1
1539	62325	3
1540	62325	1
1541	3014	1
1542	14553	1
1543	40	2
1544	14551	1
1545	62325	1
1546	14549	2
1547	14549	1
1548	14551	1
1549	14553	2
1550	14553	1
1551	14553	3
1552	14551	1
1553	14551	2
1554	14553	1
1555	14553	3
1556	14561	2
1557	14549	1
1558	3014	1
1559	14549	3
1560	3014	3
1561	14561	3
1562	14551	2
1563	14549	1
1564	49	2
1565	14561	1
1566	14561	2
1567	3014	2
1568	44	1
1569	3014	2
1570	14549	1
1571	14561	2
1572	14549	3
1573	14561	3
1574	44	1
1575	53	2
1576	44	3
1577	44	2
1578	44	3
1579	14561	3
1580	62325	2
1581	3014	3
1582	49	3
1583	14549	1
1584	14561	2
1585	49	2
1586	49	1
1587	62325	1
1588	3014	3
1589	14549	2
1590	14549	1
1591	3014	3
1592	62325	2
1593	44	1
1594	44	3
1595	62325	3
1596	44	1
1597	62325	2
1598	14549	1
1599	62325	1
1600	62325	2
1601	14561	2
1602	3014	3
1603	49	3
1604	44	3
1605	62325	1
1606	62325	3
1607	49	1
1608	62325	3
1609	49	2
1610	53	2
1611	53	2
1612	49	1
1613	49	1
1614	44	3
1615	49	3
1616	49	2
1617	49	1
1618	14561	1
1619	62325	1
1620	49	2
1621	14549	1
1622	53	3
1623	14561	2
1624	49	1
1625	44	3
1626	49	1
1627	62325	2
1628	49	2
1629	14561	2
1630	14561	2
1631	44	3
1632	3014	3
1633	53	3
1634	53	1
1635	62325	2
1636	3014	1
1637	53	2
1638	62325	3
1639	14549	2
1640	44	1
1641	62325	3
1642	62325	2
1643	60	3
1644	44	1
1645	44	1
1646	53	1
1647	170	3
1648	46	3
1649	170	3
1650	44	1
1651	53	1
1652	3014	1
1653	53	2
1654	49	1
1655	170	1
1656	46	2
1657	49	2
1658	53	1
1659	53	1
1660	60	2
1661	44	3
1662	49	3
1663	49	2
1664	44	3
1665	46	1
1666	49	3
1667	49	1
1668	44	3
1669	170	3
1670	44	1
1671	170	2
1672	53	2
1673	46	3
1674	60	3
1675	53	1
1676	49	3
1677	60	3
1678	46	2
1679	3014	1
1680	170	1
1681	46	3
1682	170	3
1683	53	1
1684	53	1
1685	46	3
1686	49	1
1687	49	1
1688	46	3
1689	3014	2
1690	46	1
1691	49	2
1692	44	3
1693	53	3
1694	3014	3
1695	53	3
1696	170	2
1697	3014	3
1698	170	3
1699	49	1
1700	3014	1
1701	46	2
1702	170	3
1703	44	1
1704	49	1
1705	3014	3
1706	46	2
1707	49	3
1708	49	3
1709	170	1
1710	60	2
1711	53	2
1712	3014	1
1713	44	3
1714	49	1
1715	44	1
1716	53	1
1717	46	2
1718	3014	2
1719	49	1
1720	60	1
1721	46	3
1722	46	3
1723	44	2
1724	49	2
1725	170	1
1726	60	2
1727	46	2
1728	53	1
1729	3014	2
1730	49	1
1731	170	1
1732	3014	1
1733	170	2
1734	49	3
1735	49	2
1736	3014	3
1737	44	3
1738	60	1
1739	170	3
1740	46	1
1741	44	3
1742	53	3
1743	49	2
1744	170	1
1745	49	3
1746	49	1
1747	44	3
1748	3014	2
1749	3014	3
1750	60	3
1751	53	1
1752	53	1
1753	44	3
1754	53	2
1755	49	1
1756	187	2
1757	51	3
1758	53	3
1759	53	3
1760	187	2
1761	170	3
1762	46	2
1763	170	3
1764	187	3
1765	53	3
1766	60	2
1767	53	2
1768	60	2
1769	51	3
1770	170	3
1771	60	3
1772	46	1
1773	46	1
1774	51	3
1775	53	2
1776	188	3
1777	188	1
1778	187	2
1779	53	1
1780	188	2
1781	170	3
1782	170	1
1783	51	3
1784	187	2
1785	170	1
1786	53	3
1787	53	1
1788	51	1
1789	53	1
1790	46	3
1791	53	3
1792	53	1
1793	60	2
1794	60	3
1795	60	1
1796	188	3
1797	188	3
1798	46	3
1799	46	2
1800	187	2
1801	188	2
1802	188	3
1803	46	3
1804	188	1
1805	51	3
1806	187	1
1807	187	1
1808	60	2
1809	53	2
1810	60	1
1811	60	1
1812	188	3
1813	53	2
1814	46	3
1815	46	3
1816	46	1
1817	170	3
1818	51	1
1819	188	3
1820	46	2
1821	53	1
1822	60	2
1823	46	2
1824	187	1
1825	188	2
1826	51	2
1827	60	2
1828	187	3
1829	170	2
1830	51	3
1831	188	2
1832	188	1
1833	187	3
1834	46	3
1835	46	1
1836	60	2
1837	188	1
1838	51	1
1839	53	1
1840	188	2
1841	14576	3
1842	51	2
1843	187	1
1844	14576	3
1845	25059	2
1846	187	1
1847	188	2
1848	14576	3
1849	25061	2
1850	187	1
1851	60	2
1852	187	2
1853	25059	2
1854	25059	3
1855	60	1
1856	14576	1
1857	51	3
1858	25061	2
1859	14576	1
1860	25061	2
1861	187	2
1862	188	3
1863	60	1
1864	51	3
1865	25059	1
1866	188	1
1867	51	1
1868	25061	3
1869	25061	1
1870	25061	2
1871	51	1
1872	188	2
1873	25059	1
1874	188	1
1875	60	1
1876	25059	1
1877	60	2
1878	25061	2
1879	51	2
1880	51	3
1881	188	3
1882	25059	1
1883	14576	3
1884	60	2
1885	25061	2
1886	14576	1
1887	60	1
1888	51	1
1889	14576	2
1890	25059	2
1891	25061	2
1892	14576	1
1893	51	2
1894	14576	3
1895	51	2
1896	25061	1
1897	187	2
1898	187	2
1899	187	2
1900	25059	2
1901	188	2
1902	188	3
1903	25059	1
1904	14576	2
1905	51	1
1906	60	2
1907	25059	2
1908	60	1
1909	188	3
1910	188	1
1911	60	1
1912	25059	1
1913	25061	3
1914	14576	3
1915	60	1
1916	60	2
1917	51	3
1918	188	2
1919	14576	1
1920	25061	3
1921	51	1
1922	60	1
1923	188	3
1924	187	3
1925	187	3
1926	188	2
1927	187	2
1928	14576	1
1929	187	3
1930	25061	1
1931	14576	1
1932	51	3
1933	60	3
1934	25059	3
1935	187	3
1936	14576	3
1937	187	1
1938	51	3
1939	188	1
1940	25059	3
1941	187	3
1942	25061	1
1943	187	1
1944	25061	1
1945	84	1
1946	84	3
1947	14576	2
1948	84	2
1949	71	1
1950	73	2
1951	187	2
1952	73	1
1953	71	3
1954	73	3
1955	187	1
1956	25059	3
1957	73	2
1958	187	3
1959	187	3
1960	25061	1
1961	71	1
1962	71	1
1963	187	3
1964	187	1
1965	14576	3
1966	14576	3
1967	187	2
1968	187	2
1969	73	1
1970	71	3
1971	25061	1
1972	14576	3
1973	187	3
1974	14576	2
1975	84	1
1976	25061	3
1977	25061	1
1978	73	3
1979	14576	2
1980	73	2
1981	73	3
1982	71	1
1983	187	1
1984	25061	1
1985	84	1
1986	25061	3
1987	25059	3
1988	25061	2
1989	84	1
1990	14576	1
1991	187	1
1992	84	2
1993	14576	3
1994	25059	1
1995	25059	1
1996	71	1
1997	25061	3
1998	187	3
1999	73	3
2000	71	3
2001	187	1
2002	25061	1
2003	25061	1
2004	187	1
2005	84	3
2006	71	2
2007	187	2
2008	25061	3
2009	14576	2
2010	73	3
2011	187	2
2012	71	3
2013	25061	1
2014	14576	1
2015	25061	1
2016	84	3
2017	71	1
2018	84	1
2019	71	3
2020	187	3
2021	25061	2
2022	71	1
2023	14576	1
2024	73	3
2025	25059	2
2026	14578	3
2027	84	1
2028	71	3
2029	14578	1
2030	71	3
2031	14578	2
2032	84	2
2033	73	1
2034	71	3
2035	66	2
2036	73	1
2037	84	1
2038	66	3
2039	71	3
2040	66	1
2041	80	2
2042	84	3
2043	66	3
2044	14578	1
2045	73	2
2046	71	1
2047	80	3
2048	73	3
2049	84	3
2050	66	2
2051	80	3
2052	25059	3
2053	84	3
2054	73	3
2055	71	3
